,round,"I_state_counts,","A_state_counts,","S_state_counts,","R_state_counts,",polarization_internal,polarization_external,polarization_equilibrium,disagreement_internal,disagreement_external,disagreement_equilibrium
0,0.0,2955.0,0.0,15.0,0.0,244.80946491963414,244.80946491963414,3.550378583351187,7981.497317454463,7981.497317454463,14.36939390834455
1,1.0,2955.0,0.0,15.0,0.0,10.401727556718065,244.80946491963414,0.8957679738390325,91.31158889192693,7981.497317454463,1.635719541005277
2,2.0,2955.0,0.0,15.0,0.0,4.6702993940043696,244.80946491963414,0.5580493364698318,24.047708822314384,7981.497317454463,0.8712418145164185
3,3.0,2955.0,0.0,15.0,0.0,3.828366921738876,244.80946491963414,0.5111712925035757,15.526347615222882,7981.497317454463,0.7550270433723032
4,4.0,2955.0,0.0,15.0,0.0,3.693489529139909,244.80946491963414,0.4992825376393458,14.990236876808764,7981.497317454463,0.73005196304344
5,5.0,2955.0,0.0,15.0,0.0,3.621965473236555,244.80946491963414,0.4939067344805397,14.610223587580483,7981.497317454463,0.7176378785398272
6,6.0,2955.0,0.0,15.0,0.0,3.593731703627133,244.80946491963414,0.4912600223382466,14.509490994634834,7981.497317454463,0.7122238535540633
7,7.0,2955.0,0.0,15.0,0.0,3.5772898212742255,244.80946491963414,0.4896965700601226,14.450764367030132,7981.497317454463,0.7090636552689336
8,8.0,2955.0,0.0,15.0,0.0,3.568209772526964,244.80946491963414,0.4887613720505459,14.422408220306957,7981.497317454463,0.7072685807589599
9,9.0,2955.0,0.0,15.0,0.0,3.5625516793144607,244.80946491963414,0.4881671476469342,14.405295731497315,7981.497317454463,0.7061435679271775
10,10.0,2955.0,0.0,15.0,0.0,3.558972779557023,244.80946491963414,0.48778165082152436,14.394921085435282,7981.497317454463,0.7054269511189093
11,11.0,2955.0,0.0,15.0,0.0,3.5565922188128782,244.80946491963414,0.48752257810051697,14.388135487763984,7981.497317454463,0.704949483121187
12,12.0,2955.0,0.0,15.0,0.0,3.5549686473264526,244.80946491963414,0.48734380367513797,14.38356602283785,7981.497317454463,0.7046235270844254
13,13.0,2955.0,0.0,15.0,0.0,3.5538286378291257,244.80946491963414,0.4872168372174831,14.380373707983136,7981.497317454463,0.704394697755873
14,14.0,2955.0,0.0,15.0,0.0,3.5530109320408476,244.80946491963414,0.48712430345271096,14.378088082993669,7981.497317454463,0.7042306088987789
